id,"term",idf,df
1206947,"nuciei",4.058008232715403,1
1109472,"nuclear",2.075736999674618,96
1115389,"nuclei",3.279856982331683,6
1221174,"nucleon",4.058008232715403,1
1115407,"nucleonic",3.580886977995664,3
1183135,"nucleus",3.212910192701070,7
1145597,"null",3.212910192701070,7
1107282,"number",1.538180238935352,331
1364406,"numbering",4.058008232715403,1
1115667,"numbers",2.333732363112675,53
1236057,"numerals",4.058008232715403,1
1218761,"numerator",3.756978237051421,2
1108490,"numerical",1.961098219707346,125
1122111,"numerically",2.978826986667474,12
1364390,"numero",4.058008232715403,1
1115491,"numerous",2.881916973659531,15
1137024,"nutation",4.058008232715403,1
1440617,"nutations",4.058008232715403,1
1437256,"nuvistors",4.058008232715403,1
1359504,"nw",3.756978237051421,2
1218322,"ny",3.580886977995664,3
1262002,"nylon",4.058008232715403,1
1166149,"nyquist",2.944064880408148,13
1175714,"nyquists",3.154918245723459,8
1290263,"nz",3.756978237051421,2
1115242,"o",2.084880379112208,94
1125999,"oay",4.058008232715403,1
1366560,"ob",4.058008232715403,1
1386343,"obayashi",4.058008232715403,1
1248478,"obey",3.756978237051421,2
1126848,"obeyed",3.756978237051421,2
1224643,"obeys",3.756978237051421,2
1143907,"object",2.881916973659531,15
1304601,"objections",3.580886977995664,3
1128458,"objective",3.580886977995664,3
1128478,"objectives",3.580886977995664,3
1170751,"objects",3.212910192701070,7
1126408,"oblate",3.212910192701070,7
1112665,"oblateness",3.154918245723459,8
1109833,"oblique",2.414555556229215,44
1112612,"obliquely",3.058008232715403,10
1214767,"obliquity",4.058008232715403,1
1245919,"obrained",3.756978237051421,2
1242174,"obrien",4.058008232715403,1
1222089,"obscuration",4.058008232715403,1
1276526,"obscured",4.058008232715403,1
1189925,"observa",4.058008232715403,1
1210826,"observability",4.058008232715403,1
1146940,"observable",2.911880197037088,14
1109058,"observation",2.084880379112208,94
1110506,"observational",2.478224636097528,38
1108811,"observations",1.210435573573290,704
1116382,"observatories",2.626644468556111,27
1108764,"observatory",2.478224636097528,38
1109254,"observe",3.058008232715403,10
1107918,"observed",1.295329668971019,579
1114298,"observer",3.058008232715403,10
1126054,"observers",3.580886977995664,3
1167109,"observi",4.058008232715403,1
1116282,"observing",2.489806508647154,37
1269068,"observtions",4.058008232715403,1
1143239,"obstacle",3.279856982331683,6
1108451,"obstacles",2.881916973659531,15
1107258,"obtain",2.251828258731516,64
1106972,"obtainable",2.455948241387440,40
1107106,"obtained",1.098966840382529,910
1110669,"obtaining",2.177194640433547,76
1247026,"obtainining",4.058008232715403,1
1286109,"obtanable",4.058008232715403,1
1384393,"obviate",4.058008232715403,1
1119457,"obvious",4.058008232715403,1
1294240,"oc",3.359038228379384,5
1110463,"occasion",3.756978237051421,2
1125948,"occasional",3.580886977995664,3
1217921,"occasionally",3.580886977995664,3
1134228,"occasions",2.911880197037088,14
1324906,"occluded",4.058008232715403,1
1217676,"occulation",4.058008232715403,1
1189915,"occultation",3.058008232715403,10
1115385,"occultations",3.756978237051421,2
1125436,"occupation",3.580886977995664,3
1196804,"occupied",3.212910192701070,7
1267740,"occupies",3.756978237051421,2
1296570,"occupy",3.756978237051421,2
1109191,"occur",1.993550243484228,116
1117067,"occurred",2.385910374777975,47
1109772,"occurrence",1.961098219707346,125
1116974,"occurrences",3.279856982331683,6
1108870,"occurring",2.212910192700006,70
1126981,"occurs",2.113525560565234,88
1170041,"ocean",3.103765723275774,9
1249435,"oceanic",4.058008232715403,1
1143473,"oceans",4.058008232715403,1
1286813,"ocs",4.058008232715403,1
1151542,"oct",3.580886977995664,3
1107037,"octal",4.058008232715403,1
1120560,"octave",3.212910192701070,7
1115520,"october",2.395250401033600,46
1309636,"od",3.756978237051421,2
1188111,"odd",3.058008232715403,10
1205749,"ode",4.058008232715403,1
1290119,"oder",3.756978237051421,2
1177061,"odessa",4.058008232715403,1
1387050,"odevelopment",4.058008232715403,1
1109109,"oersted",3.279856982331683,6
1169023,"oersteds",3.455948241387440,4
1360474,"oertels",4.058008232715403,1
1106849,"of",0.050900849427660,10165
1108552,"off",2.032702367446680,106
1114297,"offer",3.279856982331683,6
1151959,"offered",3.455948241387440,4
1127911,"offers",3.359038228379384,5
1282044,"office",3.455948241387440,4
1230919,"offner",4.058008232715403,1
1449876,"offs",4.058008232715403,1
1164670,"offset",3.455948241387440,4
1109618,"ofkraus",4.058008232715403,1
1260718,"ofr",4.058008232715403,1
1118744,"often",2.643034884743673,26
1398350,"og",4.058008232715403,1
1325133,"ogas",4.058008232715403,1
1116938,"oh",3.580886977995664,3
1109041,"ohio",3.103765723275774,9
1219117,"ohm",4.058008232715403,1
1175727,"ohmic",3.212910192701070,7
1118512,"ohms",3.359038228379384,5
1120311,"oil",3.212910192701070,7
1388941,"okeefe",4.058008232715403,1
1287714,"oklahoma",4.058008232715403,1
1136399,"olane",4.058008232715403,1
1142583,"olation",4.058008232715403,1
1148630,"old",3.455948241387440,4
1244158,"olny",4.058008232715403,1
1403690,"omatic",4.058008232715403,1
1235248,"omega",4.058008232715403,1
1146766,"omitted",3.455948241387440,4
1270627,"omitting",4.058008232715403,1
1154575,"omnidirectional",3.756978237051421,2
1106984,"on",0.575134649027610,3040
1120020,"once",3.154918245723459,8
1108338,"one",1.350438056606446,510
1109140,"ones",3.016615547557177,11
1109096,"only",1.582337044384627,299
1153282,"onsagers",3.756978237051421,2
1115405,"onset",2.853888250059478,16
1378211,"onward",4.058008232715403,1
1255597,"onwards",3.756978237051421,2
1344959,"onyl",4.058008232715403,1
1143190,"oo",4.058008232715403,1
1323777,"oono",4.058008232715403,1
1350951,"oort",4.058008232715403,1
1125231,"opaque",3.455948241387440,4
1208624,"opation",4.058008232715403,1
1114840,"open",2.580886977994980,30
1154102,"opened",3.580886977995664,3
1180158,"opening",4.058008232715403,1
1288327,"openings",3.756978237051421,2
1155949,"operate",2.610850201372575,28
1108072,"operated",2.294580239150413,58
1114115,"operates",2.552858254395496,32
1106852,"operating",1.696280396690590,230
1107580,"operation",1.434758942303062,420
1110961,"operational",2.539494292837097,33
1127180,"operations",2.580886977994980,30
1264537,"operative",3.212910192701070,7
1117419,"operator",2.978826986667474,12
1165922,"operators",3.212910192701070,7
1177344,"opinion",4.058008232715403,1
1130233,"opportunity",4.058008232715403,1
1157451,"opposed",3.756978237051421,2
1237434,"opposing",3.455948241387440,4
1111273,"opposite",2.595610234815497,29
1136193,"oppositely",3.580886977995664,3
1250930,"opposition",3.455948241387440,4
1128448,"optic",3.455948241387440,4
1110223,"optical",1.887746517314973,148
1143583,"optically",2.911880197037088,14
1108517,"optics",2.626644468556111,27
1109390,"optimal",3.580886977995664,3
1383715,"optimally",4.058008232715403,1
1459138,"optimising",NULL,NULL
1127457,"optimization",3.279856982331683,6
1407433,"optimize",4.058008232715403,1
1175808,"optimized",3.580886977995664,3
1424554,"optimizes",4.058008232715403,1
1387695,"optimizing",3.756978237051421,2
1107234,"optimum",1.997310392358941,115
1310173,"optique",4.058008232715403,1
1451605,"optoelectronic",4.058008232715403,1
1433108,"optrons",4.058008232715403,1
1106815,"or",1.131151523734171,845
1108631,"orbit",2.188776512981766,74
1124767,"orbital",2.424539777135132,43
1112340,"orbitals",3.580886977995664,3
1442575,"orbiting",3.580886977995664,3
1109413,"orbits",2.325614472892130,54
1285347,"orchard",4.058008232715403,1
1107229,"order",1.638052484223061,263
1328972,"ordered",3.756978237051421,2
1456277,"ordering",4.058008232715403,1
1129401,"orders",2.853888250059478,16
1268727,"ordinarily",4.058008232715403,1
1108312,"ordinary",2.359038228379384,50
1183821,"ordinate",3.279856982331683,6
1164324,"ordinated",4.058008232715403,1
1147522,"ordinates",3.279856982331683,6
1328558,"ordination",4.058008232715403,1
1171712,"ordnance",4.058008232715403,1
1256382,"oregon",4.058008232715403,1
1226162,"organ",3.756978237051421,2
1159669,"organic",3.279856982331683,6
1204276,"organised",4.058008232715403,1
1163177,"organization",3.103765723275774,9
1187308,"organizations",4.058008232715403,1
1151689,"organized",3.455948241387440,4
1108169,"orientation",2.643034884743673,26
1124712,"orientations",3.154918245723459,8
1148591,"oriented",3.154918245723459,8
1107822,"origin",2.040974893415710,104
1107322,"original",2.580886977994980,30
1199837,"originally",3.212910192701070,7
1108790,"originate",3.212910192701070,7
1157814,"originated",3.103765723275774,9
1229264,"originates",3.455948241387440,4
1119845,"originating",3.154918245723459,8
1242577,"origins",3.756978237051421,2
1115286,"orion",3.359038228379384,5
1256700,"ormers",4.058008232715403,1
1342526,"orption",4.058008232715403,1
1136014,"ortho",4.058008232715403,1
1256463,"orthodox",4.058008232715403,1
1139825,"orthogonal",2.911880197037088,14
1427931,"orthogonality",4.058008232715403,1
1243070,"orthogonally",4.058008232715403,1
1137939,"orthonol",4.058008232715403,1
1139800,"orthonormal",4.058008232715403,1
1437910,"orthonormalized",4.058008232715403,1
1412864,"os",4.058008232715403,1
1322374,"osborne",3.756978237051421,2
1395631,"oscar",4.058008232715403,1
1152740,"oscillate",3.455948241387440,4
1198273,"oscillates",4.058008232715403,1
1109655,"oscillating",2.434758942317426,42
1107926,"oscillation",1.902672195249923,143
1107389,"oscillations",1.607759124392546,282
1107394,"oscillator",1.450553209494274,405
1107563,"oscillators",1.767973621350984,195
1108643,"oscillatory",2.539494292837097,33
1408194,"oscillogram",4.058008232715403,1
1123545,"oscillograms",2.911880197037088,14
1206408,"oscillograph",3.359038228379384,5
1114585,"oscillographic",3.359038228379384,5
1408193,"oscillographically",4.058008232715403,1
1256357,"oscillographs",3.580886977995664,3
1433780,"oscillography",4.058008232715403,1
1189520,"oscilloscope",3.580886977995664,3
1127624,"oscilloscopes",4.058008232715403,1
1183702,"osculating",3.580886977995664,3
1144586,"osed",4.058008232715403,1
1196586,"oslo",3.279856982331683,6
1154106,"osnic",4.058008232715403,1
1375960,"oswald",4.058008232715403,1
1244343,"ot",3.212910192701070,7
1141110,"ote",4.058008232715403,1
1258955,"oted",4.058008232715403,1
1108077,"other",1.513940188361327,350
1108546,"others",2.580886977994980,30
1221721,"otherwise",3.359038228379384,5
1329064,"othr",4.058008232715403,1
1271793,"ott",3.756978237051421,2
1115193,"ottawa",2.911880197037088,14
1367885,"otto",4.058008232715403,1
1340687,"ou",4.058008232715403,1
1385874,"ought",3.756978237051421,2
1415365,"ounted",4.058008232715403,1
1243848,"oupled",4.058008232715403,1
1143453,"our",3.212910192701070,7
1106907,"out",1.864883634356077,156
1119796,"outburst",3.279856982331683,6
1108840,"outbursts",2.853888250059478,16
1109013,"outer",2.113525560565234,88
1136523,"outermost",3.756978237051421,2
1245132,"outflow",4.058008232715403,1
1243663,"outlets",4.058008232715403,1
1109637,"outline",2.376766995338599,48
1109542,"outlined",2.066782157020703,98
1307206,"outlines",4.058008232715403,1
1193903,"outlining",3.756978237051421,2
1107009,"output",1.342840874866755,519
1117566,"outputs",2.414555556229215,44
1120260,"outs",3.016615547557177,11
1107615,"outside",2.526529315672463,34
1143561,"outstanding",3.580886977995664,3
1290006,"outwards",4.058008232715403,1
1147951,"outweigh",3.756978237051421,2
1310402,"ov",4.058008232715403,1
1455362,"ove",4.058008232715403,1
1131289,"oven",3.455948241387440,4
1152703,"ovens",4.058008232715403,1
1107605,"over",1.368699373590680,489
1110627,"overall",2.317645543221158,55
1113529,"overcome",2.853888250059478,16
1215897,"overcomes",3.756978237051421,2
1108106,"overcoming",3.359038228379384,5
1365219,"overcoupled",4.058008232715403,1
1284391,"overcured",4.058008232715403,1
1115635,"overdense",3.756978237051421,2
1223265,"overdriven",3.756978237051421,2
1280014,"overestimate",4.058008232715403,1
1389405,"overestimates",4.058008232715403,1
1173112,"overhauser",3.580886977995664,3
1122149,"overhead",3.212910192701070,7
1152938,"overheating",4.058008232715403,1
1274275,"overlap",3.756978237051421,2
1148249,"overlapping",3.103765723275774,9
1445556,"overlie",4.058008232715403,1
1177757,"overload",3.580886977995664,3
1172420,"overloading",4.058008232715403,1
1127931,"overmodulation",3.756978237051421,2
1322228,"overnight",4.058008232715403,1
1430209,"override",4.058008232715403,1
1327832,"overs",4.058008232715403,1
1309695,"overseas",4.058008232715403,1
1111666,"overshoot",2.911880197037088,14
1452295,"overstability",4.058008232715403,1
1448786,"overtaking",4.058008232715403,1
1230409,"overtone",3.359038228379384,5
1281140,"overtones",4.058008232715403,1
1342113,"overvoltage",4.058008232715403,1
1373644,"overvoltages",3.756978237051421,2
1443350,"ovr",4.058008232715403,1
1200760,"ow",4.058008232715403,1
1194769,"owen",4.058008232715403,1
1381371,"owere",4.058008232715403,1
1135657,"owing",2.944064880408148,13
1203322,"owly",4.058008232715403,1
1164099,"own",3.103765723275774,9
1266174,"oxford",3.455948241387440,4
1234655,"oxidation",3.359038228379384,5
1118008,"oxide",2.489806508647154,37
1189421,"oxides",3.359038228379384,5
1328348,"oxidized",4.058008232715403,1
1112794,"oxygen",2.333732363112675,53
1359866,"oy",3.580886977995664,3
1348189,"oz",4.058008232715403,1
1232627,"ozone",2.677796991003492,24
1229194,"ozonsphere",4.058008232715403,1
1111782,"p",2.595610234815497,29
1164596,"pa",3.359038228379384,5
1110343,"pacific",3.103765723275774,9
1430213,"package",4.058008232715403,1
1132455,"packaged",3.455948241387440,4
1218474,"packages",3.756978237051421,2
1106994,"packaging",4.058008232715403,1
1307995,"packed",3.756978237051421,2
1128879,"packet",3.359038228379384,5
1328604,"packets",3.756978237051421,2
1120306,"packing",3.279856982331683,6
1308248,"packs",4.058008232715403,1
1158192,"pad",4.058008232715403,1
1222768,"pads",4.058008232715403,1
1278467,"paer",4.058008232715403,1
1255691,"paetzold",4.058008232715403,1
1146730,"paid",3.058008232715403,10
1309196,"paint",3.756978237051421,2
1271577,"painting",3.756978237051421,2
1111277,"pair",2.251828258731516,64
1270843,"paired",3.756978237051421,2
1111415,"pairs",2.513940188363987,35
1250070,"palladium",4.058008232715403,1
1308006,"palmer",4.058008232715403,1
1227798,"palmitic",4.058008232715403,1
1165730,"pam",3.756978237051421,2
1144595,"panama",4.058008232715403,1
1342155,"pancake",4.058008232715403,1
1187312,"panel",3.455948241387440,4
1273777,"panels",4.058008232715403,1
1276330,"panoramic",3.359038228379384,5
1289012,"papas",4.058008232715403,1
1111178,"paper",1.867676534539411,155
1117228,"papers",2.171517507541249,77
1263618,"papian",4.058008232715403,1
1440006,"papoulis",4.058008232715403,1
1117704,"par",3.756978237051421,2
1135999,"para",4.058008232715403,1
1121874,"parabola",3.756978237051421,2
1110009,"parabolic",2.395250401033600,46
1121592,"paraboloid",2.944064880408148,13
1192989,"paraboloidal",3.359038228379384,5
1107120,"paraboloids",3.756978237051421,2
1136141,"paradox",3.756978237051421,2
1234805,"paraffin",3.580886977995664,3
1242682,"parallactic",4.058008232715403,1
1405946,"parallax",4.058008232715403,1
1108415,"parallel",1.592625381256952,292
1345350,"paralleled",4.058008232715403,1
1321345,"parallelepiped",3.580886977995664,3
1233569,"parallelogram",4.058008232715403,1
1204198,"parallels",4.058008232715403,1
1114637,"paramagnetic",2.165913630023022,78
1125413,"paramagnetics",3.756978237051421,2
1195776,"paramagnetism",4.058008232715403,1
1395444,"paramaribo",4.058008232715403,1
1179638,"paramegnetic",4.058008232715403,1
1116025,"parameter",2.154918245723459,80
1107108,"parameters",1.670618406372721,244
1107943,"parametric",1.812495564901253,176
1110900,"parametron",2.911880197037088,14
1137804,"parametrons",3.359038228379384,5
1114118,"parasitic",3.103765723275774,9
1226543,"parasitics",4.058008232715403,1
1143011,"paraxial",3.580886977995664,3
1204857,"pares",4.058008232715403,1
1177942,"paris",3.154918245723459,8
1383353,"parity",4.058008232715403,1
1163036,"parker",3.580886977995664,3
1214968,"parkers",4.058008232715403,1
1445312,"parkes",4.058008232715403,1
1230983,"parnum",4.058008232715403,1
1300840,"parsecs",4.058008232715403,1
1107073,"part",1.470297267687637,387
1111238,"partial",2.333732363112675,53
1119147,"partially",2.677796991003492,24
1347584,"participate",4.058008232715403,1
1187310,"participating",4.058008232715403,1
1136945,"participation",3.756978237051421,2
1114923,"particle",2.024584477228149,108
1108242,"particles",1.719551739105934,218
1107633,"particular",1.663556551885842,248
1303748,"particularized",4.058008232715403,1
1113732,"particularly",2.020581734774057,109
1255801,"particulars",4.058008232715403,1
1143059,"partition",3.455948241387440,4
1117667,"partitioned",4.058008232715403,1
1123589,"partly",2.944064880408148,13
1115727,"parts",2.149523213836449,81
1216190,"pascal",3.756978237051421,2
1132742,"paschen",3.756978237051421,2
1132759,"paschens",3.756978237051421,2
1385883,"pasma",4.058008232715403,1
1107262,"pass",1.733725777415696,211
1130342,"passage",2.350438056616136,51
1321709,"passages",4.058008232715403,1
1148806,"passed",2.779254631762231,19
1109462,"passes",2.944064880408148,13
1234559,"passible",4.058008232715403,1
1115931,"passing",2.376766995338599,48
1113699,"passive",2.177194640433547,76
1219489,"passively",4.058008232715403,1
1165179,"passivity",4.058008232715403,1
1132414,"past",3.103765723275774,9
1353302,"paste",4.058008232715403,1
1228035,"patch",3.756978237051421,2
1137415,"patches",3.279856982331683,6
1287638,"patchett",4.058008232715403,1
1301124,"patchy",4.058008232715403,1
1316582,"patent",4.058008232715403,1
1185587,"patents",3.279856982331683,6
1108354,"path",2.071236498449005,97
1444787,"pathe",4.058008232715403,1
1110068,"paths",2.414555556229215,44
1184311,"patrol",4.058008232715403,1
1108487,"pattern",2.302133377041125,57
1268019,"patterning",4.058008232715403,1
1117471,"patterns",2.367812152686547,49
1289559,"pauling",4.058008232715403,1
1192202,"paulis",4.058008232715403,1
1261541,"pawsey",3.756978237051421,2
1193302,"payerne",4.058008232715403,1
1180078,"payload",3.756978237051421,2
1339060,"payne",3.756978237051421,2
1123530,"pb",3.455948241387440,4
1126204,"pc",3.756978237051421,2
1450872,"pca",3.756978237051421,2
1152918,"pcl",4.058008232715403,1
1267971,"pcm",4.058008232715403,1
1277824,"pd",3.359038228379384,5
1289433,"pe",3.455948241387440,4
1110424,"peak",1.975222862396444,121
1161814,"peaked",4.058008232715403,1
1263877,"peaking",3.580886977995664,3
1125176,"peaks",2.595610234815497,29
1170629,"pear",3.756978237051421,2
1327069,"pearson",4.058008232715403,1
1330700,"pease",4.058008232715403,1
1163133,"pecker",3.756978237051421,2
1178725,"peculiar",3.455948241387440,4
1134271,"peculiarities",3.455948241387440,4
1128918,"pedersen",3.580886977995664,3
1107683,"pedestal",4.058008232715403,1
1317068,"peerless",4.058008232715403,1
1185295,"pegasus",3.756978237051421,2
1394534,"peierls",4.058008232715403,1
1136475,"pekars",4.058008232715403,1
1222371,"pellets",4.058008232715403,1
1127097,"peltier",3.359038228379384,5
1117424,"pen",3.058008232715403,10
1322467,"penang",4.058008232715403,1
1132615,"pencil",3.058008232715403,10
1310633,"pendent",4.058008232715403,1
1253478,"pendulum",4.058008232715403,1
1126873,"penetrate",3.580886977995664,3
1214713,"penetrated",4.058008232715403,1
1179124,"penetrates",3.455948241387440,4
1115446,"penetrating",3.580886977995664,3
1109890,"penetration",2.626644468556111,27
1311038,"penndorf",4.058008232715403,1
1169510,"penning",3.359038228379384,5
1229394,"pennsylvania",3.455948241387440,4
1175628,"pentagrid",4.058008232715403,1
1111676,"pentode",2.595610234815497,29
1124232,"pentodes",2.827559311337091,17
1107604,"per",2.080284627423325,95
1348604,"percent",4.058008232715403,1
1108830,"percentage",2.881916973659531,15
1148991,"percentages",3.580886977995664,3
1329449,"perceptible",4.058008232715403,1
1132642,"perception",4.058008232715403,1
1271087,"percha",4.058008232715403,1
1228474,"perfect",2.978826986667474,12
1439081,"perfected",4.058008232715403,1
1108511,"perfectly",2.434758942317426,42
1356252,"perforated",3.756978237051421,2
1302016,"perforation",4.058008232715403,1
1235970,"perforator",4.058008232715403,1
1197370,"perform",3.212910192701070,7
1111102,"performance",1.668842148343080,245
1107737,"performances",3.279856982331683,6
1130956,"performed",2.513940188363987,35
1127193,"performing",2.911880197037088,14
1185273,"performs",3.580886977995664,3
1342669,"perhaps",3.756978237051421,2
1143677,"perid",4.058008232715403,1
1115939,"perigee",2.911880197037088,14
1412296,"periment",4.058008232715403,1
1108839,"period",1.651468052280117,255
1107512,"periodic",2.133728946651849,84
1117157,"periodically",2.735788937981407,21
1364154,"periodicals",4.058008232715403,1
1136670,"periodicities",3.756978237051421,2
1110219,"periodicity",3.058008232715403,10
1108859,"periods",2.194685372593236,73
1113596,"peripheral",4.058008232715403,1
1298677,"periphery",3.580886977995664,3
1128213,"permalloy",3.580886977995664,3
1109169,"permanent",2.779254631762231,19
1200641,"permanently",3.580886977995664,3
1437894,"permeabilities",4.058008232715403,1
1107334,"permeability",2.552858254395496,32
1150286,"permeable",3.279856982331683,6
1190017,"permeated",4.058008232715403,1
1113559,"permissible",2.715585551893196,22
1117479,"permit",2.881916973659531,15
1106938,"permits",2.566646538880142,31
1168641,"permitted",3.455948241387440,4
1178976,"permitting",2.827559311337091,17
1327607,"permittivities",4.058008232715403,1
1128575,"permittivity",2.779254631762231,19
1139630,"perot",3.212910192701070,7
1121513,"perpendicular",2.342004889079691,52
1233086,"perpendicularity",3.756978237051421,2
1202894,"perpendicularly",3.359038228379384,5
1289206,"perrot",4.058008232715403,1
1245060,"perseid",4.058008232715403,1
1279716,"perseus",3.580886977995664,3
1316035,"perseval",4.058008232715403,1
1374598,"persist",3.756978237051421,2
1439891,"persistatron",4.058008232715403,1
1371263,"persisted",3.756978237051421,2
1125995,"persistence",3.359038228379384,5
1120174,"persistent",3.154918245723459,8
1137732,"persistor",3.580886977995664,3
1245576,"persists",4.058008232715403,1
1277110,"personnel",3.756978237051421,2
1346102,"perspective",4.058008232715403,1
1275656,"perspex",4.058008232715403,1
1343304,"perth",4.058008232715403,1
1302297,"pertinax",4.058008232715403,1
1314006,"pertinent",3.756978237051421,2
1339772,"pertu",4.058008232715403,1
1114792,"perturb",4.058008232715403,1
1107110,"perturbation",2.265616543216161,62
1208833,"perturbational",4.058008232715403,1
1109658,"perturbations",2.414555556229215,44
1114963,"perturbed",3.016615547557177,11
1448121,"perturbing",4.058008232715403,1
1144817,"peru",3.359038228379384,5
1150167,"perveance",4.058008232715403,1
1301168,"pesent",4.058008232715403,1
1198564,"petersen",4.058008232715403,1
1324409,"peterson",3.756978237051421,2
1144261,"petred",4.058008232715403,1
1204604,"petrol",4.058008232715403,1
1161335,"petroleum",4.058008232715403,1
1259399,"pf",4.058008232715403,1
1135444,"phantastron",3.103765723275774,9
1107392,"phase",1.370479271489672,487
1275974,"phased",4.058008232715403,1
1174980,"phases",2.626644468556111,27
1194368,"phasor",4.058008232715403,1
1334730,"phasors",4.058008232715403,1
1241747,"phenol",4.058008232715403,1
1330010,"phenolic",3.756978237051421,2
1244809,"phenols",4.058008232715403,1
1109227,"phenomena",1.690652311681214,233
1125414,"phenomenological",3.016615547557177,11
1202439,"phenomenologically",4.058008232715403,1
1119647,"phenomenon",2.279856982330999,60
1249599,"phenomenons",4.058008232715403,1
1400707,"pheolinear",4.058008232715403,1
1454933,"philadelphia",4.058008232715403,1
1451302,"philips",4.058008232715403,1
1157496,"phillipines",4.058008232715403,1
1301307,"phillips",3.756978237051421,2
1163431,"phm",4.058008232715403,1
1221215,"phoenicid",4.058008232715403,1
1363754,"phombic",4.058008232715403,1
1417291,"phonic",4.058008232715403,1
1124898,"phonon",2.802735727611792,18
1166545,"phonons",3.103765723275774,9
1426038,"phons",3.756978237051421,2
1200974,"phosphor",3.016615547557177,11
1324834,"phosphorescence",3.756978237051421,2
1108155,"phosphors",3.212910192701070,7
1111900,"photo",2.501705731947811,36
1362174,"photocathode",4.058008232715403,1
1240767,"photocathodes",3.756978237051421,2
1138382,"photocell",3.103765723275774,9
1127196,"photocells",3.154918245723459,8
1116901,"photochemical",3.212910192701070,7
1390953,"photoconductive",4.058008232715403,1
1165748,"photoconductivity",3.756978237051421,2
1111912,"photoconductor",3.455948241387440,4
1128426,"photoconductors",3.359038228379384,5
1135937,"photocurrent",3.756978237051421,2
1231824,"photodetachment",3.455948241387440,4
1117425,"photodiode",3.756978237051421,2
1287084,"photodissociation",3.580886977995664,3
1120002,"photoece",4.058008232715403,1
1135939,"photoeffect",3.580886977995664,3
1138958,"photoeffects",4.058008232715403,1
1109259,"photoelectric",2.580886977994980,30
1302004,"photoelectrically",4.058008232715403,1
1227741,"photoelectricity",4.058008232715403,1
1158119,"photoelectronic",4.058008232715403,1
1265104,"photoelectrons",3.580886977995664,3
1256773,"photoemissive",3.756978237051421,2
1430515,"photoexcitation",4.058008232715403,1
1408970,"photoformer",4.058008232715403,1
1183537,"photograph",3.756978237051421,2
1266134,"photographed",3.756978237051421,2
1126045,"photographic",2.595610234815497,29
1180154,"photographically",3.756978237051421,2
1115517,"photographs",2.735788937981407,21
1376213,"photography",3.580886977995664,3
1138948,"photoionization",3.103765723275774,9
1303899,"photomagnetic",4.058008232715403,1
1372387,"photomechanical",4.058008232715403,1
1225582,"photometer",4.058008232715403,1
1259179,"photometers",4.058008232715403,1
1116950,"photometric",3.580886977995664,3
1403436,"photometrically",4.058008232715403,1
1427754,"photometry",4.058008232715403,1
1174582,"photomultiplier",3.279856982331683,6
1381481,"photomultipliers",3.580886977995664,3
1128395,"photon",2.911880197037088,14
1133233,"photons",3.212910192701070,7
1298575,"photoplate",4.058008232715403,1
1275882,"photorecombinations",4.058008232715403,1
1127185,"photosensitive",3.455948241387440,4
1129910,"photosphere",3.756978237051421,2
1390201,"phototransistors",4.058008232715403,1
1271730,"phototubes",4.058008232715403,1
1141560,"photovoltaic",3.359038228379384,5
1347305,"phsy",4.058008232715403,1
1322395,"physica",3.756978237051421,2
1108529,"physical",1.993550243484228,116
1124701,"physically",3.103765723275774,9
1238362,"physicist",3.756978237051421,2
1378673,"physicists",4.058008232715403,1
1298222,"physicochemical",4.058008232715403,1
1114848,"physics",2.376766995338599,48
1182888,"physik",3.580886977995664,3
1456585,"physique",4.058008232715403,1
1334160,"pi",4.058008232715403,1
1138102,"pick",3.212910192701070,7
1318996,"picked",3.455948241387440,4
1200845,"picks",3.756978237051421,2
1120274,"pickup",3.279856982331683,6
1149507,"pickups",3.756978237051421,2
1120099,"picryl",3.580886977995664,3
1218488,"pictorial",4.058008232715403,1
1109895,"picture",3.103765723275774,9
1164075,"pictures",3.455948241387440,4
1178105,"piece",3.279856982331683,6
1139747,"pieces",3.279856982331683,6
1117333,"piecewise",3.580886977995664,3
1145130,"pierce",3.212910192701070,7
1454808,"pierced",4.058008232715403,1
1273994,"piezo",4.058008232715403,1
1111299,"piezoelectric",2.552858254395496,32
1360703,"piezoelectrically",4.058008232715403,1
1250324,"piezoelectricity",3.756978237051421,2
1424575,"piezomagnetic",4.058008232715403,1
1126863,"piggott",3.359038228379384,5
1290470,"piggotts",4.058008232715403,1
1330850,"pile",3.455948241387440,4
1405016,"pill",3.756978237051421,2
1169700,"pillbox",3.756978237051421,2
1263689,"pilot",3.154918245723459,8
1219341,"piloting",4.058008232715403,1
1168249,"piloty",4.058008232715403,1
1215208,"pin",3.455948241387440,4
1150154,"pinch",4.058008232715403,1
1289138,"pine",4.058008232715403,1
1111958,"pines",3.016615547557177,11
1456679,"pink",4.058008232715403,1
1367677,"pinkerton",4.058008232715403,1
1256842,"pins",3.455948241387440,4
1181896,"pio",4.058008232715403,1
1109235,"pioneer",2.827559311337091,17
1354741,"pip",4.058008232715403,1
1324165,"pipe",4.058008232715403,1
1350240,"piper",4.058008232715403,1
1352255,"pipes",4.058008232715403,1
1292739,"pippard",3.756978237051421,2
1258149,"pippards",3.756978237051421,2
1189823,"pips",3.580886977995664,3
1117248,"pisa",4.058008232715403,1
1413316,"pisarenkos",4.058008232715403,1
1319297,"piston",3.756978237051421,2
1315650,"pistoulet",4.058008232715403,1
1295569,"pit",4.058008232715403,1
1161137,"pitch",3.212910192701070,7
